name,categories,lat,lng,id,venue_id
Angell Gallery,Art Gallery,43.64454701961777,-79.4190508636691,4ad4c05ff964a520fbf620e3,
New World Wine Tours,Tour Provider,43.645132,-79.419109,579adebd498e0ef6c2bf0560,
Artscape Triangle Gallery,Professional & Other Places,43.64491783295097,-79.41540321019163,4e5f7e06149534a2c77a8913,
Mkg127,Art Gallery,43.646963,-79.419694,4c2f6410a0ced13a4767106e,
Propeller Gallery,Art Gallery,43.64344205342459,-79.42317649747069,56a54117498e6da19ad255e9,
Millenium Dance Complex,Dance Studio,43.6436,-79.42357,5a978753d552c75ebc518cf1,
Leef Tail Co.,General Entertainment,43.64637,-79.42042,596b933c178a2a45a7fdcebb,
Paper Bag Records,General Entertainment,43.64497586917162,-79.41387135306624,51d44fd4498ee2747c829f44,
Graven Feather,Art Gallery,43.644951,-79.41544,4e87da4df5b9cef13ebccbc4,
Small World  Music Centre,Indie Theater,43.646683,-79.417256,5c578a9ab23dfa002cdd6639,
El Almacen Yerba Mate Cafe + Gallery,Café,43.64368185408237,-79.42162671323418,4b491d0df964a520686626e3,
Gallery At 129 Ossington,Art Gallery,43.646981,-79.419714,4baa7d22f964a5206c6e3ae3,
Abandoned Barbie Project,Art Gallery,43.646651,-79.419894,51be4321498edfddfa239382,
Casuccio Gallery,Art Gallery,43.64339299482167,-79.4132612369776,4ad4c05ff964a520faf620e3,
Stuart Jackson Gallery,Art Gallery,43.6448409469662,-79.41546533101751,51292764e4b016a0dd124c16,
Norman Wong x Arts & Crafts Opening,Art Gallery,43.643299,-79.422592,519ea11d498e8ee59e8110ad,
Real Escape:  Escape From The Bank,General Entertainment,43.643189,-79.422087,5536f0b8498ecbb4a640e4b0,
Guthrie's,Concert Hall,43.643602,-79.41287,4c394c953849c928f92dc1b1,
O'Born Contemporary,Art Gallery,43.64706807888347,-79.41997778821633,4bfd6550b68d0f47aeb8e857,
The Theatre Centre Pop-Up,Indie Theater,43.643324,-79.422713,51f02262498eccca57cb9fb7,
The Lot Comedy Club,Comedy Club,43.64638374221354,-79.41971946836559,5078ce10e4b00760ca8cb267,
FAT-Fashion Arts Toronto,Art Gallery,43.641204,-79.422244,4db9ebbba86ede8c0f8e9e1f,
Hermann & Audrey Exhibit #Contact2011,Art Gallery,43.641257,-79.422562,4dc45e2d52b1e8f9f7b9054e,
Thrush Holmes Empire,Art Gallery,43.643218403571815,-79.4227409362793,4b5a554df964a520fbbd28e3,
"Lewd, Rude & Tattooed Film Company",General Entertainment,43.64515168161026,-79.42150021178612,4f18b8ece4b012690bba3250,
Xpace,Art Gallery,43.647888,-79.419658,4e7a7064cc21e4f98708557f,
The Red Room,Arts & Entertainment,43.643197,-79.422586,4e3e5abbc65b4ec275eef9dc,
Keep Six Exhibits,Art Gallery,43.64729629788527,-79.42007122287777,4f30a7fde4b0acb1eb1895e0,
Doublenaut,Public Art,43.64728,-79.419992,5106fd25e4b080306dcbe392,
parloque,Public Art,43.643461,-79.422664,5531b491498e944a9ef06fa3,
Morpheous' Bondage Extravaganza,Public Art,43.643349,-79.422234,525087fc11d20b9d7f4f9079,
Artscape Youngplace,Art Gallery,43.646921206418654,-79.4173424662258,4da07acfbcc4a093c6fc10c9,
The Theatre Centre,Theater,43.64324147713429,-79.42326393323049,4ae0fad0f964a520428421e3,
Pari Nadimi,Art Gallery,43.644951,-79.409078,4d8296a75ad3a0930d41aafd,
Fraser Studios,Indie Theater,43.643703202509386,-79.41127146098584,523f672d11d236ac991a21e3,
The Time Travel Lab,General Entertainment,43.64375000187585,-79.41145834784903,54fcd108498e1fc14117c568,
Real Escape Game Toronto,General Entertainment,43.643628,-79.411449,59f6233d5d891b2bde117b14,
Canada’s Walk of Fame,General Entertainment,43.64312117767219,-79.4111065604982,4ca33baf6bb1b71380b37d69,
Alison Milne Gallery,Art Gallery,43.64516793063347,-79.41126046762916,4db9ac90b5928d7fda724596,
Lone Eagle Entertainment,General Entertainment,43.64258,-79.41256,51b2427d498e624e75c1f560,
The FanCave,Music Venue,43.64506414633504,-79.41040298177444,507c5ca7e4b0550bf33434b5,
Galarie Elile,Art Gallery,43.64332760273621,-79.41171669083094,5179c341e4b0ec771a464074,
Boroheads,Art Gallery,43.64336507645377,-79.40580210435725,55fb6e2f498e141bd28b0630,
Jerry Maguire,Historic Site,43.644976,-79.409626,4e62edbd2271573ad7d8d619,
Jalvins HQ,Concert Hall,43.643064,-79.408866,4df16c07fa76abc3d8643ef2,
The Brothers DePaul,Comedy Club,43.643711,-79.412697,5393d476498e2faabd51669b,
Elaine Fleck Gallery,Art Gallery,43.644975,-79.414399,4dab4d928154abafc2c04e68,
Queen West Art Crawl,Art Gallery,43.64605225923177,-79.4133052094432,4e74bb6b88775d593da07512,
Koffler Centre of The Arts,Art Gallery,43.64511200489564,-79.41052390974923,53f10e7a498e3a4acb3049de,
Eyesore Cinema,Video Store,43.64618205509143,-79.40879376812408,4b2a8552f964a520b8aa24e3,
Galerie Lausberg,Art Gallery,43.645147,-79.414015,4bca3d390687ef3bfea4dbcc,
The Dazzle A Cabinet Of Wonders,Art Gallery,43.646286,-79.40733,4c8d1caac37a6dcb3337fd7a,
Ship O Fools,General Entertainment,43.645662,-79.41400229930878,4c1a73a263750f476e51b367,
New Gallery,Art Gallery,43.645398,-79.413306,4bd8b6c42e6f0f4741410808,
Paul Petro Special Projects,Art Gallery,43.644592,-79.416878,4b5872b3f964a520465828e3,
What Isn't There,Art Gallery,43.644762,-79.416691,4db73fb9fc6017cc7a39c75c,
Drum Circle,Music Venue,43.6454963684082,-79.41232299804688,5415fe74498e2ddcc324522b,
2Q Video,General Entertainment,43.64596081768975,-79.4099577455928,4bb621b646d4a5939fbbc5c0,
Walnut Gallery,Art Gallery,43.642459058340776,-79.40739622165134,50b82519e4b09c6540968b5a,
The Legion,General Entertainment,43.642535,-79.407544,4bdad3a563c5c9b6e0122568,
Narwhal Art Projects,Art Gallery,43.646548,-79.407437,4aea33f2f964a52025ba21e3,
Natonal Gallery Of Canada At MOCCA,Art Gallery,43.64469677184176,-79.4167514862554,4f9c2a7ae4b0b38d2f664f58,
Jumi's Palace,Comedy Club,43.646343,-79.40971,52b7be9d498edbe6f149dc91,
Ydessa Hendeles,Art Gallery,43.643109,-79.406334,4cd016e806b54688a9c8d894,
Riotfest,Music Venue,43.64350019652043,-79.4062528575549,521a63af11d2b33a45b6198b,
MAI prototype Marina Abramović Institute,Public Art,43.64625,-79.413927,51bb9ab4498e56dd11e8371f,
Fine Oak Art School,Public Art,43.645111,-79.40883,50b1667de4b037e0ed3f0bd4,
Thompson Hotel,Hotel,43.64275344306491,-79.40155792422583,4b7efbeff964a520450e30e3,
Very Supersticious Writings on the Wa,Street Art,43.646849,-79.403546,57f6a769498ec833f2bd91cb,
Rehearsal Factory,Music Venue,43.646248691391285,-79.40520654036577,4bad4f9cf964a520e7443be3,
Birch Libralato,Art Gallery,43.64536422624507,-79.40573064328242,4db98be1b5928d7fda71a36f,
The Hoxton,Nightclub,43.64346911799951,-79.40232784184212,4e0a0ee08130709eafbdb167,
Birch Contemporary,Art Gallery,43.645426994617836,-79.40618139682884,5387c034498e379b2c7fa7f7,
Spy Films,General Entertainment,43.643897,-79.398681,522606e811d201765092c857,
Lost Canada,General Entertainment,43.64709919921871,-79.40381216760679,5670d1e0498ec28d41a1a4dc,
Eye Buy Art,Art Gallery,43.6433115707558,-79.40207719802856,557affe7498e8d9e53151009,
AUX TV HQ,Office,43.643725,-79.402823,4c3cc4947ea89521d0552247,
BNN studios,General Entertainment,43.643946,-79.403584,4c251a2d905a0f4723eb6060,
Guys' Night,General Entertainment,43.64323907612373,-79.40263027880337,524633b911d2c14de917c9a1,
Sofa City,Historic Site,43.64665080552366,-79.40669261465192,4fc45cc0e4b0958a79187c75,
Prom '98,General Entertainment,43.64710986614227,-79.40543532371521,4d5751e948ea6ea8c002eca3,
Gen's Cockpit,General Entertainment,43.64685821533203,-79.40451049804688,50680ad2e4b08b705a342024,
Analogue Gallery,Art Gallery,43.647026656099904,-79.40477686238941,4af21d9ff964a520f4e521e3,
Olivier Bolton Photography,Art Gallery,43.646565,-79.403386,4f108d3be4b0253d4bc2210a,
Gallery Moos,Art Gallery,43.646435,-79.403309,4bfd913abf6576b0d476adb8,
580 King West,Music Venue,43.64480337595264,-79.39933190449767,4e868d786c250a5f6273dce7,
SIX20SEVEN,Art Gallery,43.64727880592864,-79.40310180187225,4eef8a4fe5e873967f40dd24,
XM Canada,General Entertainment,43.644756,-79.399704,4b994180f964a520016e35e3,
Frank Content,General Entertainment,43.64377740450842,-79.399094581604,4f6ca917108187b3355d3d58,
G~109,Arts & Entertainment,43.643516,-79.399444,4e2b9a61c65bcaf400314887,
Arpix,General Entertainment,43.646265,-79.405627,51e71e38498e629e1833a1d1,
Upper 751,Art Gallery,43.64667510986328,-79.40658569335938,54c1b3a4498edc814b1d7537,
Gallery In Print,Art Gallery,43.646437,-79.406904,4bdb4140c79cc928fada81e9,
Analoguegallery,Art Gallery,43.64726632821624,-79.4047576677621,4f0dd318e4b03684a4c202a7,
Rac And Wack,Pool Hall,43.646425,-79.40699,4d743698548bb60c5cdab2ff,
Orange Model Management,General Entertainment,43.644991616013726,-79.40050284085567,4c36409a0a71c9b668cf3cc9,
Sears And Switzer,Theater,43.64445877075195,-79.40126037597656,4f21ed12e4b0d10dade4f40f,
Rak N Wak,Pool Hall,43.64650403501048,-79.40676957192858,4efce4a72c5b66f3396caa25,
2nd Floor Events,General Entertainment,43.644766608189336,-79.39621914150086,521e1d8e498e368db0b0da29,
Gallery Neubacher,Art Gallery,43.642893,-79.399077,4bc36906f8219c745a0cb610,
GiveShopTO,Public Art,43.644782,-79.396493,50c388c3e4b049fc97764610,
Toronto Image Works,Art Gallery,43.64598328271771,-79.39567718414004,4b4238ccf964a5204fcf25e3,
Coldstream Fine Art,Art Gallery,43.646108509046776,-79.39574204001536,5585b9d1498e657b30cd0631,
Keen Music,Music Venue,43.646382,-79.394908,5217609a11d2ce24f4f6333c,
Icon Legacy Hospitality,General Entertainment,43.646103,-79.399866,4fec8feee4b0b4be8b55a36c,
I.M.A. Gallery,Art Gallery,43.64613630961922,-79.39579151842126,4db99587b5928d7fda71d55a,
Nicholas Metivier Gallery,Art Gallery,43.645309,-79.395903,4ba53433f964a5207beb38e3,
Stella Artois Sensorium,General Entertainment,43.64420153132595,-79.3983863488179,55ef633b498ec89322004fce,
Monarch Building,Historic Site,43.6437,-79.396937,4e82ebc65c5c4705b585ccd0,
Light & Hevvy,Art Gallery,43.644570226247744,-79.39862273864476,4e5a56e0d22dfba6f47f909f,
Bijou Editorial,General Entertainment,43.644635,-79.398102,52263d40498e5592a471ef28,
Audio Blood,Office,43.646432616590076,-79.40021697982735,4f05eddba69d735e26202aec,
Rethink,Office,43.64652183495679,-79.39579445286643,4b96406ff964a5206dc234e3,41641072
Heroic Interactive,General Entertainment,43.647879,-79.396865,4c811397e602b1f7e8128f7a,
Extempore Gallery,Art Gallery,43.647761,-79.396158,4bb370aa715eef3b0f4f86bb,
ChickAdvisor HQ,General Entertainment,43.64657734257744,-79.39536908181964,4b50f41bf964a520623a27e3,
Zbrush Lab 914,Art Gallery,43.646721,-79.396745,4ef247bf775bf265c3cc454c,
NXNE Art Lounge,Art Gallery,43.6442370819517,-79.39208606232424,53a50919498e4ec9e971cb8d,
CitySonic.tv,Music Venue,43.646118,-79.399229,4fd0db8ae4b0144cfdf4499e,
Amaze Film & Television,General Entertainment,43.646398,-79.40033,550ad570498ed31e0118f1dc,
Kensington Communications,General Entertainment,43.64598908610497,-79.39923340325254,4bb37744eb3e95212626cb0a,
Ta-Da ! Voiceworks,Performing Arts Venue,43.647409,-79.396295,4df6a7c0ae60f0da88372505,
373 Front Street Theatre,Indie Movie Theater,43.64346,-79.39244,52535da711d2efed035e9601,
Julie geller's Office,Theme Park,43.64680638439991,-79.39596744142776,50cbba22e4b0981e008d1451,
Supernova.com,General Entertainment,43.646867559360814,-79.39685235026145,4c363a8bc44a952125633d52,
Yap Films,General Entertainment,43.64652888405131,-79.39516478999003,4ffe1e6be4b0b0d0b442c2b6,
Arts & Crafts,General Entertainment,43.647906580792856,-79.39692951444815,51b229c5498ef68d43f1aa0e,
Central Showplace,Pool,43.644967,-79.391878,4c88e480944e224b25ce1f85,
Patio Interactive,Comedy Club,43.647254,-79.396684,576f3beb498e8a8a9415cee2,
Side Stage Entertainment,General Entertainment,43.64667530790939,-79.39679757359775,4f5a8e0ee4b0d8f7b53cd50a,
Permanent Error,Art Gallery,43.642879,-79.393392,4db74255fc6017cc7a39d19c,
Spy Films,General Entertainment,43.643215,-79.39371861227382,4bc33df74cdfc9b6e5069721,
Uniform Measure/Stack,Public Art,43.647943,-79.396306,50898c1de4b06f6d17c9c48e,
CN Tower,Monument / Landmark,43.642535570189125,-79.38718187733883,4ad4c05ef964a52096f620e3,33864000
Cinema 7,Movie Theater,43.64478744716212,-79.38905121617877,5229d8ea11d27a839060bce8,
John Bassett Theatre,Concert Hall,43.64420923743569,-79.38597778320687,523245c8498e06224eb11057,
Glenn Gould Studio,Concert Hall,43.64424623197815,-79.38799044404566,4ad4c062f964a520bdf720e3,
City Sightseeing Stop 14,General Entertainment,43.64423601347008,-79.38770969448471,4fdf45a6e4b0627bb6fb261a,
Underground Loft,Bar,43.645828,-79.392609,5949e89950a6f04f99d1defe,
Malaparte,Event Space,43.646438198845594,-79.39028956687704,4d87f6fdb799a35dd9917963,41473029
John Candy Box Theatre,Comedy Club,43.64614097019496,-79.39249040959471,4baead53f964a520cecd3be3,
TIFF in the Park,Movie Theater,43.646462165232194,-79.38742036170592,4ff4e81ee4b042cc2962635d,
CBC,Event Space,43.64487719183727,-79.3866705516077,51b78155498e8ae18eca84b4,
Cinema 5,Movie Theater,43.6461181640625,-79.38987731933594,4d42d41208d16dcb34c97454,34450640
Festival Tower Residents Cinema,Movie Theater,43.64645422003032,-79.39031758011834,4f0cdf8ee4b06654e25ab3af,
TIFF Bell Lightbox,Movie Theater,43.64634159071232,-79.39006297129853,4bcf714ab221c9b67f0ad2d0,34450648
Bachelorette Finale girls lime,General Entertainment,43.6451646,-79.3910773,500c9574e4b06a8f7d5aef74,
tickets.ca,General Entertainment,43.64500408277673,-79.39049005508423,51192939f2e765b35f9b84ee,
Wellington Street Art Gallery,Art Gallery,43.644579,-79.390823,4ec7e98377c8be4923262a64,
BoomBox Sound,General Entertainment,43.647118316033904,-79.39262484706492,4c86a6e551ada1cde3184210,
363 King Street West,Art Gallery,43.645866480729524,-79.39221251208609,5592f3a7498ec3a22513d3d4,
Showtime tickets,General Entertainment,43.645731,-79.392867,50abe7bae4b0869279e355fe,
CMC studio,General Entertainment,43.644992,-79.387524,4e9b7b2ff5b9d59004f685cb,
Sharkmonger,Exhibit,43.646072,-79.391194,504b4ebde4b0f228d8314a17,
The Prototype,Historic Site,43.64632389850886,-79.39104795455933,52852b7011d26211d39aab87,
The Secret Loft,Art Gallery,43.646786503426306,-79.38980993704958,4bdc9e9b2a3a0f47daabb3b6,
Metro Newspaper Box,General Entertainment,43.645670249999995,-79.3897965,4c668025f101ef3b35b96ee9,
Union Station,Train Station,43.645167120407564,-79.38064098358154,4ad94f83f964a520b91921e3,
Scotiabank Arena,Basketball Stadium,43.64344617535107,-79.37903988889991,4b155081f964a520b4b023e3,33431410
Entrance from Skywalk - MTCC - Level 500,General Entertainment,43.64301654084419,-79.38520073890686,4e1d93d681dcef96cf1dc387,
TIFF Festival Box Office,General Entertainment,43.64688731930244,-79.38788483304397,5033a657e4b0c160f748c5ab,
Section 110 Scotiabank Arena,Hockey Arena,43.643178,-79.379588,5da655d33f96380008e07d31,
Roy Thomson Hall,Concert Hall,43.6465886970634,-79.38597899374354,4ad4c061f964a520b0f720e3,90484738
Toronto Maple Leafs Hockey Club,General Entertainment,43.645786474455754,-79.37980311832982,4ad4c064f964a52061f820e3,
Room 718B,General Entertainment,43.6426,-79.3854,518fa355498ef8b46733ba8e,
2 Bad B*tches,General Entertainment,43.64325714111328,-79.38186645507812,53607fdc498e832e30df4d7b,
Eservus,General Entertainment,43.644991288342815,-79.38432831376099,4ee60251f790897ed1d8e79e,
Pylons By Brewery,Water Park,43.642456028571424,-79.38298605714284,4e146a4f14951daa08aa07db,
We Day,Arts & Entertainment,43.643197,-79.379457,4e8115aadab4137206f9674d,
Juno Awards,Music Venue,43.64393050686878,-79.37969864583559,4cc84b3fde08199c9b1aed5e,
Section 108,Basketball Stadium,43.64346804961664,-79.3791157971258,50f0a1d7e4b0c27bd0cb7000,
Plainsboro,Racetrack,43.642261,-79.380673,4ded76a91f6e0f9053e4093f,
Pepsi Pop Up,General Entertainment,43.64637414657024,-79.38847392439136,51cb4165498e0e8a8775e098,
Amuse-o-matic,Arcade,43.64508171979899,-79.3808126449585,4bba992c53649c74304749fb,
CMW,Music Venue,43.64546612393682,-79.38212347703093,4f6a0683e4b0f8b5d5c0d9c3,
Section 313,Hockey Arena,43.643354,-79.378743,5ac2d239ff03065142be9cd9,
Rihanna Concert,Concert Hall,43.64320179965572,-79.3791432900719,5147ad00e4b0006ed2e2580a,
Van Gogh,Art Gallery,43.642832,-79.37371,5f05fe0afeaef8076dfddb8d,
Platnium Lounge at ACC,Stadium,43.64424825100498,-79.37774663808635,4b7dc4e9f964a5207cd32fe3,
Toronto Raptors Basketball Club,Basketball Stadium,43.645643828669414,-79.3793192447337,4ad4c064f964a52062f820e3,
Hockey Hall Of Fame (Hockey Hall of Fame),Museum,43.646974451431056,-79.37732323942681,4ad4c05ef964a520d8f620e3,
Jane Mallett Theatre,Theater,43.64729524034409,-79.3760970220008,4ba54e4cf964a520aaf838e3,
World Press Photo '11,Art Gallery,43.64648270072154,-79.37898932946861,4ea565e7cc2102b34e3a35a6,
Meridian Hall,Concert Hall,43.646384,-79.37624,5d81793df8f15c000820569b,
"1 Front Street East, Toronto",Theater,43.646097,-79.377748,4d84fd36d5fab60c63deed9b,
Meridian Hall,Concert Hall,43.646292124205594,-79.37602179505662,4ad4c062f964a520b8f720e3,
Santiago Calatrava Arch,Historic Site,43.646823,-79.378948,50aac7ede4b04d7b16a1c284,
Cirque Du Soleil - Varekai,Circus,43.644765285393014,-79.38000106589045,55eca495498e6eaf2d864a5f,
Box Office,General Entertainment,43.642955611555415,-79.38086983073592,514f4ad5e4b0a18348856d77,
Air Canada Photo Booth,Photography Studio,43.643096,-79.379665,58226b29fab8e57bffca50a4,
Pinnacle Centre Theatre  A/B,Movie Theater,43.6431018389328,-79.3756021314469,5105baeee4b0f2b95f8d312e,
Pinnacle Centre Mini Golf,Mini Golf,43.6434,-79.3755,5105c5d5e4b0cc17d132f0df,
Theatre C,Movie Theater,43.6432,-79.3755,5105bbd4e4b0a221d6d03edd,
UFC 165,General Entertainment,43.643285,-79.379079,523e253811d2ba092cc08678,
Sade Concert,Concert Hall,43.643175,-79.37934,4e0a820ac65b216b40ba364a,
The Side Pocket,Pool Hall,43.646143,-79.37935,4c6f38629375a093267c0337,
Balzac Fine Arts,Art Gallery,43.645542,-79.381333,4ad4c05ff964a520fcf620e3,
The Price Is Right,General Entertainment,43.647098,-79.376544,5154aea9e4b0af5e24667787,
Migrating Landscapes,Art Gallery,43.647081,-79.378271,4f3d0b96e4b0f8d7e6f39d43,
Ali's Office@OgilvyOne,Bowling Alley,43.64732,-79.377381,4bd1b997b221c9b61c02d6d0,
Shannonville,Racetrack,43.647396712533585,-79.37741671721942,4c0fbc15336220a1a63cce77,
Street Piano,General Entertainment,43.647342681884766,-79.37901306152344,500b00ade4b07352bc4e888a,
Canadian Screen Awards,General Entertainment,43.64682452245506,-79.37565162062124,512fe5dce4b054cc5b0f76c6,
Villa Toronto,Art Gallery,43.64512421757911,-79.38046844039624,54bad5a5498e68ed340d9f20,
Cirque Eloize: iD,Performing Arts Venue,43.647398,-79.376396,4ca665f8a6e08cfaba3d7a94,
Motorexpo,General Entertainment,43.64620771352884,-79.37908830417153,4e0517f4d4c03ae0b9baf2d6,
Over Here Over There,Art Gallery,43.646776,-79.379416,4db74af4fc6017cc7a39f74b,
Eidei Productions Corporation,General Entertainment,43.64333497891312,-79.37255024795165,4e30448cb61c88c3a7a0b776,
Redpath Sugar,Building,43.643356428801326,-79.3704496138877,4cbfbb3ca0c4f04dfef65631,
Corus Quay,Office,43.64329046470993,-79.36652112321165,4b6099fef964a520a4ef29e3,
Sail-in Cinema,Movie Theater,43.64322419267225,-79.36646817683307,4e4d8cef52b1e05e59efff75,
102.1 The Edge Studio,General Entertainment,43.64351132133666,-79.36717947678949,4c7537bdc219224bffd0a128,55497899
Corus Entertainment,General Entertainment,43.64405523875205,-79.36687954821251,51cdd161498e7586fe6e78ce,
Promise German Sparkle Party,Country Dance Club,43.644856,-79.367064,5a2a921bacc5f5090f395852,
DigifestTO,General Entertainment,43.6432440596058,-79.36910782271119,4dc36f26091a16f291904726,
Maritz FY14 Kick-Off,General Entertainment,43.6446638368646,-79.36907482760152,5194d7a5498e897f4732594c,
#RAWCanvas,Art Gallery,43.64455878038302,-79.36904183248014,558c329f498ea5944b9b0a17,
Toonbox Entertainment,Arts & Entertainment,43.64576075539637,-79.36879436869533,4e276ac318a83a136227e2cb,
Q107 Toronto Studio,General Entertainment,43.643936285807456,-79.36699536209696,4c986dad671db60c2f3db9f6,32905840
Corus 6th Floor Screening Room,Movie Theater,43.643642,-79.366642,4e0b66538877cb3b2abe0e12,
Fresh Air Cinema,General Entertainment,43.64309699644225,-79.36650117287033,4c2bee19ae6820a1ddab1843,
urban dare,Racetrack,43.64291,-79.37603,500ac9b8e4b0ca8f7be5ebd5,
Kyle's IDEA Factory,General Entertainment,43.643512,-79.366589,506c7763e4b060cb3543f617,
pinnacle centre Billiard Room,Arcade,43.64319917172176,-79.3756021314469,5101e193e4b0b335c630cf65,
tennis court,General Entertainment,43.64319917172176,-79.3756021314469,5105bd45e4b0e721c999af47,
640 Toronto Radio Studio,General Entertainment,43.64369457304954,-79.36731507140622,4cc75afdcaa5a1cd4d3197e7,
"Meeting Room, Business Centre",Performing Arts Venue,43.643,-79.3756,5105f056e4b095f223f6471c,
The Port Lands (Under The Grand Chapiteau),Performing Arts Venue,43.64682294545317,-79.36459838220607,4e8e361f722e5135d88b4ec5,
Toronto Biennial Of Art,Art Museum,43.646388,-79.364054,5da21b167595dd00071cd16a,
200 Queens Quay East,Indie Movie Theater,43.645877,-79.364014,4f86e098e4b089f0563ff127,
Stella Borealis (pier 27),Performing Arts Venue,43.6453634,-79.3604259,552e1562498e1294ddb998a4,
City Lights Boat Cruise,General Entertainment,43.64261,-79.355875,4dfd34b1d4c001cca36f56eb,
The Enterprise 2000,General Entertainment,43.64374710294179,-79.35289075877583,4c1e44e28b3aa59369c69b5f,
Pirate’s Life,Circus,43.646805,-79.360361,5d37180240a07e00081bb21d,
Cirque du Soleil - LUZIA,Circus,43.644790760637946,-79.35100021351447,57954f2e498e85cfbae8070e,
Cirque Du Soleil - Volta,Circus,43.644998353638286,-79.3512133871294,59b1d9cc0d8a0f05289576f0,
Pro Rehearsal and Backline,Music Venue,43.64745261252807,-79.35155198072137,4beb1d1bb3352d7fe10d56d2,
Cherry Beach Sound,Music Venue,43.64738765250257,-79.35164503879601,4bf384b1cad2c92857ec9a99,
PS Production Services Inc.,General Entertainment,43.647116253837865,-79.34988737922846,4c5b0d46aeb7b713a50574cd,
Bust of Simón Bolívar,Outdoor Sculpture,43.64939818035503,-79.41746234893799,4da073f5c41ca143b8d448a3,
CIRVfm.com,Concert Hall,43.64969788312837,-79.41928526953943,4ffb173ae4b0fecb27713a5b,
Xspace,Art Gallery,43.646448,-79.419798,50901423e4b0a324278c4ad9,
Dakota Tavern,Bar,43.64967991705445,-79.42083755592827,4ad4c05df964a52067f620e3,76167830
Grahams Big F'in Mouth,General Entertainment,43.64955491253254,-79.42018664203472,4f37fbbae4b0cc4ce40d2153,
Craft Ontario Gallery,Art Gallery,43.64434845241497,-79.41794968312081,4b6dcdbff964a52054912ce3,85559002
Milk Glass Co.,Art Gallery,43.64936998499931,-79.42384150728168,4f1b94e1e4b01d7c5ed03286,
InterAccess,Art Gallery,43.64443954097673,-79.41888689403301,4ad4c05ff964a520f6f620e3,
Le Gallery,Art Gallery,43.64932546441933,-79.42192340809709,4b6c9800f964a5204b452ce3,
Mad Ones Gallery,Art Gallery,43.649128,-79.42209,5ce08e80b8fd9d002cc1dcf4,
1st Run,Art Gallery,43.648542,-79.420631,4be4d0b9d4f7c9b6f5c32420,
Vivid,Arcade,43.649409,-79.423703,57b0e6cb498e8b7ed192e6ea,
Don't Tell Mama,Art Gallery,43.6465609792037,-79.41990084195346,4f56d838e4b0247348907496,
Show & Tell Gallery,Art Gallery,43.649371,-79.421446,4bbbcc47ed7776b001f73e51,
Shaw Gallery,Art Gallery,43.650111,-79.422133,4cb78f6c7148f04dfd4ac9ab,
Rogers Gamers Club With Sony Ericsson,General Entertainment,43.64603876666666,-79.41958033333334,4da4de601e72a3244fa309fe,
Antix Cathedral,Art Gallery,43.650897,-79.417812,4e18adab2271b0e971fed4d4,
Lower Ossington Theatre,Theater,43.64638945106542,-79.4197810126815,4ae791a7f964a52079ac21e3,52485753
The Garrison,Music Venue,43.649227297577795,-79.42233296476078,4ada3630f964a520072021e3,
Tilt Arcade Bar,Arcade,43.65172465111275,-79.40926551818848,583b335914fb41107117288c,
The Raq,Bar,43.64643562596777,-79.40690491192574,4ad79529f964a5206d0c21e3,
Tripstar,Comedy Club,43.64910271831456,-79.41181563050486,4f1ba679e4b0c74ef223a174,
One 800 Gallery,Art Gallery,43.648678,-79.407075,4bcf09cefb84c9b660ae243e,
Paloranta,Art Gallery,43.646938,-79.408451,4b772aa1f964a5201c842ee3,
Elyse George Gallery,Art Gallery,43.646713,-79.406684,4b560701f964a520a3fc27e3,
Sto Lat,Art Gallery,43.651594,-79.409377,523253be498e77a930cd33f7,
BaseMEANT To Be,Comedy Club,43.648005396358414,-79.40694052937276,4eb047a530f8614931b712cf,
Edition Richmond,Art Gallery,43.644644,-79.411899,4fce5713e4b02848cabd70c0,
Point Blank Productions,General Entertainment,43.64509281428571,-79.41466418571429,4e3c8333d164b52911a0d435,
Creatures Creating,Art Gallery,43.651680307199804,-79.40915521569379,50b65f04e4b03158df1e9f2c,55075150
Cherry Cola's Rock N Rolla Cabaret & Lounge,Rock Club,43.64785574097798,-79.40431991031986,4be4c98ed4f7c9b6adb82420,
Bovine Sex Club,Nightclub,43.64754266196796,-79.40268742338397,4ad4c05ef964a5208cf620e3,
Theatre Passe Muraille,Theater,43.64860133171848,-79.40254468769677,4ad4c062f964a520c9f720e3,
Velvet Underground,Bar,43.64774281847752,-79.40150992150924,4adbe44ff964a520022b21e3,103055222
Nike Basketball Lounge,General Entertainment,43.647407,-79.400495,55abc2ab498e608ea2595e1d,
Georgr Fischer Photo Gallery,Art Gallery,43.648017,-79.400073,4ddef0cd45dd95acd4e47485,
Momentum Downtown,Dance Studio,43.64766,-79.403961,4ae5bf91f964a520c9a121e3,
Nokturnal,General Entertainment,43.647488,-79.402654,4db3adc881543d71da36deb0,
Quang's Studio,Art Gallery,43.647037,-79.402351,4fc04cb5e4b02131fa247926,
KWT Contemporary,Art Gallery,43.646595,-79.40343,4db9b22d4b22a2fe44f82760,
Norman Felix Gallery,Art Gallery,43.64723890135573,-79.40322397367375,4cb7707add41a35d8338d3a0,452227788
Pendulum Entertainment,General Entertainment,43.645439,-79.406046,4c8c4519f0ce236ac5fd16ef,
Georgia Scherman Projects,Art Gallery,43.6449109182176,-79.40606832504272,50b58fb6164819e24bc83b5d,
Off The Wall,Art Gallery,43.648059,-79.399388,5155e98be4b0d9a3f6f87f46,
